img,name,processor,cores,ram,storage,graphics_card,screen_size,os,warranty,rating,score,price,threads,disk_type,screen_size,screen_pixels,has_touchScreen
https://cdn1.smartprix.com/rx-ib5cQU8XL-w280-h280/huawei-matebook-gt-1.webp,Huawei MateBook GT 14 Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),32 GB RAM,2 TB  ,Intel Arc Graphics,"14.2 inches, 1920 x 2880 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.35,69,127990, 22 Threads,SSD,14.2 inches, 1920 x 2880 pixels,1
https://cdn1.smartprix.com/rx-ipS3kFdFo-w280-h280/lenovo-yoga-book-9-8.webp,Lenovo Yoga Book 9 83FF0034IN Laptop,Intel Core Ultra 7 155U,12 Cores (2P + 8E + 2LP-E),32 GB LPDDR5x RAM,1 TB  ,Intel Integrated Graphics,"13.3 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,3 Year Warranty,4.3,75,239990, 14 Threads,SSD,13.3 inches, 2880 x 1800 pixels,1
https://cdn1.smartprix.com/rx-iux12d7Lh-w280-h280/hp-victus-special-ed.webp,HP Victus Special Edition 15-fa1382TX Gaming Laptop,12th Gen Intel Core i7 12650H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,61,68990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iXMztE9Xc-w280-h280/hp-victus-15-fa1388t.webp,HP Victus 15-fa1388TX Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,1 TB  ,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,62,64999, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i40cCyj9f-w280-h280/air-falcon-series-14.webp,Air Falcon Series 14ADL5 laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),8 GB RAM,512 GB  ,Intel Integrated UHD,"14.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,47,27353, 12 Threads,SSD,14.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i4aIixHlF-w280-h280/lenovo-ideapad-3-14i.webp,Lenovo IdeaPad 3 14IAU7 82RJ00FFIN Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),16 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.1,57,35475, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iVq6X146v-w280-h280/colorful-evol-p15-ga.webp,Colorful Evol P15 Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty,4.45,65,89990, 16 Threads,SSD,15.6 inches, 2560 x 1440 pixels,0
https://cdn1.smartprix.com/rx-iJrP56MSY-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ 15ARP9 83JC0046IN Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,72,103990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ijZZfWpWB-w280-h280/gigabyte-g5-kf5-h3in.webp,Gigabyte G5 KF5-H3IN353SH Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.1,72,84750, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ijmUr7Z1j-w280-h280/msi-katana-a17-ai-b8.webp,MSI Katana A17 AI B8VE-884IN Gaming Laptop,8th Gen AMD Ryzen 9 8945HS,Octa Core,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"17.3 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.65,75,97990, 16 Threads,SSD,17.3 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iacpTNP7r-w280-h280/gigabyte-g6-kf-h3in8.webp,Gigabyte G6 KF-H3IN853SH Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1200 pixels",Windows 11 OS,2 Year Warranty,4.6,68,85234, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iz9KcampG-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ 15ARP9 83JC0045IN Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,70,81490, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ijAZU7Erx-w280-h280/asus-tuf-gaming-a15.webp,Asus TUF Gaming A15 FA506NCR-HN054W Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,16 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,70,63990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iIsHcTCux-w280-h280/hp-victus-15-fb2117a.webp,HP Victus 15-fb2117AX Gaming Laptop,8th Gen AMD Ryzen 7 8845HS,Octa Core,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.5,74,99990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-izRpV3Dx9-w280-h280/asus-vivobook-s-15-o.webp,Asus Vivobook S 15 OLED 2024 S5507QAD-MA751WS Laptop,Qualcomm Snapdragon X Elite X1E 78 100,12 Cores,16 GB LPDDR5X RAM,1 TB  ,Qualcomm Adreno GPU,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty,4.6,53,84938, 12 Threads,SSD,15.6 inches, 2880 x 1620 pixels,0
https://cdn1.smartprix.com/rx-i0fCwT13g-w280-h280/msi-katana-a15-ai-b8.webp,MSI Katana A15 AI B8VF-447IN Gaming Laptop,8th Gen AMD Ryzen 9 8945HS,Octa Core,16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1080 x 1920 pixels",Windows 11 OS,2 Year Warranty,4.25,77,116990, 16 Threads,SSD,15.6 inches, 1080 x 1920 pixels,0
https://cdn1.smartprix.com/rx-iuelMHD6g-w280-h280/msi-modern-14-c12mo.webp,MSI Modern 14 C12MO-1202IN Laptop,12th Gen Intel Core i7 1255U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Integrated,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,60,45222, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iOMvkJUCZ-w280-h280/hp-omen-16-wd0011tx.webp,HP Omen 16-wd0011tx Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,70,109990, 16 Threads,SSD,16.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iHkkcYnun-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 np750xgk-lg3in Laptop,Intel Core 7 Processor Series 1 150U,10 Cores (2P + 8E),16 GB LPDDR4x RAM,512 GB  ,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,56,68600, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ippGWPj0E-w280-h280/asus-proart-p16-2024.webp,Asus ProArt P16 2024 Laptop,AMD Ryzen AI 9 HX 370,,32 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,"16 inches, 3840 x 2400 pixels",Windows 11 OS,1 Year Warranty,4.6,68,199990,,SSD,16 inches, 3840 x 2400 pixels,0
https://cdn1.smartprix.com/rx-iLRXQEQIc-w280-h280/asus-rog-zephyrus-g1.webp,Asus ROG Zephyrus G14 GA403UV-QS085WS Gaming Laptop,8th Gen AMD Ryzen 9 8945HS,Octa Core,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"14 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty,4.55,75,149990, 16 Threads,SSD,14 inches, 2880 x 1800 pixels,0
https://cdn1.smartprix.com/rx-iJd2TTEJp-w280-h280/hp-victus-15-fa1351t.webp,HP Victus 15-fa1351TX Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,61,59190, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i21ZTLWUt-w280-h280/lenovo-loq-2024-15ah.webp,Lenovo LOQ 2024 ‎15AHP9 83DX0006IN Gaming Laptop,8th Gen AMD Ryzen 7 8845HS,Octa Core,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,73,89990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iw5nDw0Yt-w280-h280/hp-omen-16-wf0148tx.webp,HP Omen 16-wf0148TX Gaming Laptop,13th Gen Intel Core i9 13900HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16.1 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty,4.0,77,129990, 32 Threads,SSD,16.1 inches, 2560 x 1440 pixels,0
https://cdn1.smartprix.com/rx-iOcnXVdrE-w280-h280/infinix-inbook-x3-sl.webp,Infinix INBook X3 Slim XL422 Laptop,12th Gen Intel Core i7 1255U,10 Cores (2P + 8E),32 GB LPDDR4X RAM,512 GB  ,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,56,32990, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ioI55TxRl-w280-h280/msi-cyborg-15-a12udx.webp,MSI Cyborg 15 A12UDX-1049IN Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.4,69,67990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ix1L7LnHo-w280-h280/asus-rog-strix-g16-2.webp,Asus ROG Strix G16 2023 G614JIR-N4062WS Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.75,80,199990, 32 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iFy7XXijx-w280-h280/dell-g15-5530-gaming.webp,Dell G15 5530 Gaming Laptop,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,74,135990,,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-itdOWu3UC-w280-h280/asus-vivobook-16-x16.webp,Asus Vivobook 16 X1605ZAC-MB540WS Laptop,12th Gen Intel Core i5 12500H,12 Cores (4P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.4,62,52499, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iQwIEfS0z-w280-h280/msi-sword-16-hx-b14v.webp,MSI Sword 16 HX B14VEKG-210IN Gaming Laptop,14th Gen Intel Core i7 14700HX,20 Cores (8P + 12E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,2 Year Warranty,4.65,77,102990, 28 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iFs6KHBME-w280-h280/acer-nitro-v-anv15-4.webp,Acer Nitro V ANV15-41 NH.QPFSI.003 Gaming Laptop,7th Gen AMD Ryzen 7 7735HS,Octa Core,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,70,72990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ieHqUaqIS-w280-h280/lenovo-thinkbook-15.webp,Lenovo ThinkBook 15 G5 21JFA02KIN Laptop,7th Gen AMD Ryzen 5 7530U,Hexa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,66,54939, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-igqcEknUF-w280-h280/huawei-matebook-x-pr.webp,Huawei MateBook X Pro 2024 Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),32 GB RAM,2 TB  ,Intel Arc Graphics,"14.2 inches, 3120 x 2080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.55,74,188990, 22 Threads,SSD,14.2 inches, 3120 x 2080 pixels,1
https://cdn1.smartprix.com/rx-i9G3dZHBS-w280-h280/microsoft-surface-pr.webp,Microsoft Surface Pro10 Laptop,Intel Core Ultra 7 165U,12 Cores (2P + 8E + 2LP-E),32 GB LPDDR5x RAM,1 TB  ,Intel Graphics,"13 inches, 2880 x 1920 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.45,72,199990, 14 Threads,SSD,13 inches, 2880 x 1920 pixels,1
https://cdn1.smartprix.com/rx-i3uUcQ9JG-w280-h280/asus-vivobook-16x-20.webp,Asus Vivobook 16X 2023 K3605ZC-MBN544WS Laptop,12th Gen Intel Core i5 12500H,12 Cores (4P + 8E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.1,70,65990, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iDysvsyir-w280-h280/ultimus-pro-nu14u5in.webp,Ultimus Pro NU14U5INC43BN-SG Laptop,Intel Celeron N4020c,Dual Core,4 GB DDR4 RAM,128 GB  ,Intel Integrated UHD Graphics,"14.1 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty,4.2,37,11990, 2 Threads,SSD,14.1 inches, 1366 x 768 pixels,0
https://cdn1.smartprix.com/rx-iaxcihevC-w280-h280/acer-predator-helios.webp,Acer Predator Helios 16 ‎PH16-72 NH.QNZSI.002 Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),32 GB DDR5 RAM,1 TB  ,12 GB NVIDIA GeForce RTX 4080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.6,87,239990, 32 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iuuzEUvTp-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 Laptop,5th Gen AMD Ryzen 7 5700U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,57,39990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-imrHdaMZA-w280-h280/msi-cyborg-15-ai-a1v.webp,MSI Cyborg 15 AI A1VEK-051IN Gaming Laptop,Intel Core Ultra 5 Series 1 125H,14 Cores (4P + 8E + 2LP-E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.0,66,77154, 18 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iQVPS7tHO-w280-h280/msi-thin-a15-ai-b7uc.webp,MSI Thin A15 AI B7UC-067IN Gaming Laptop,7th Gen AMD Ryzen 5 7535HS,Hexa Core,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.3,70,59990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iaWLzoXY1-w280-h280/msi-modern-15-c13m-0.webp,MSI Modern 15 C13M-080IN Laptop,13th Gen Intel Core i7 13700H,14 Cores (6P + 8E),16 GB DDR4 RAM,1 TB  ,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,61,57990, 20 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ibKtzzAd3-w280-h280/msi-modern-14-d13mg.webp,MSI Modern 14 D13MG-071IN Laptop,13th Gen Intel Core i9 13900H,14 Cores (6P + 8E),16 GB DDR4 RAM,1 TB  ,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.7,68,69990, 20 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ihhitjqGJ-w280-h280/hp-omen-16-xf0081ax.webp,HP Omen 16-xf0081AX Gaming Laptop,7th Gen AMD Ryzen 7 7840HS,Octa Core,32 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1440 x 2560 pixels",Windows 11 OS,1 Year Warranty,4.35,83,135999, 16 Threads,SSD,16 inches, 1440 x 2560 pixels,0
https://cdn1.smartprix.com/rx-ifVDHHaGM-w280-h280/dell-g15-5530-gn5530.webp,Dell G15-5530 GN5530194YM001ORB1 Gaming Laptop,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,69,95490,,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-in4YO9oTn-w280-h280/lenovo-thinkbook-14.webp,Lenovo ThinkBook 14 21KG00AFIN Laptop,13th Gen Intel Core i3 1315U,Hexa Core (2P + 4E),8 GB DDR5 RAM,512 GB  ,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,59,39990, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i23v3xo8I-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-52 2023 Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,56,43990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ilRSmUCwI-w280-h280/lenovo-yoga-7-82yl00.webp,Lenovo Yoga 7 82YL0099IN Laptop,13th Gen Intel Core i7 1360P,12 Cores (4P + 8E),16 GB LPDDR5 RAM,1 TB  ,AMD Radeon Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.5,73,109990, 16 Threads,SSD,14 inches, 2880 x 1800 pixels,1
https://cdn1.smartprix.com/rx-iY5UetDWp-w280-h280/lenovo-ideapad-5-pro.webp,Lenovo IdeaPad 5 Pro 82SN00F0IN Gaming Laptop,6th Gen AMD Ryzen 7 6800HS ,Octa Core,16 GB LPDDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,3 Year Warranty,4.15,63,62333, 16 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iAF4Wd7FK-w280-h280/dell-vostro-3525-lap.webp,Dell Vostro 3525 Laptop,5th Gen AMD Ryzen 5 5500U,Hexa Core,8 GB DDR4 RAM,512 GB  ,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,52,32583, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iTQbEh7ax-w280-h280/dell-inspiron-3520-1.webp,Dell Inspiron 3520 15 Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,53,42990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i5vhUyjwS-w280-h280/hp-victus-15-fb0147a.webp,HP Victus 15-fb0147AX Gaming Laptop,5th Gen AMD Ryzen 5 5600H,Hexa Core,8 GB DDR4 RAM,512 GB  ,4 GB AMD Radeon RX 6500M,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,68,50660, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iHvI6zlO3-w280-h280/hp-250-g9-7m659pa-la.webp,HP 250 G9 7M659PA Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel Integrated,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty,4.5,57,35390, 8 Threads,SSD,15.6 inches, 1366 x 768 pixels,0
https://cdn1.smartprix.com/rx-iOcnXVdrE-w280-h280/infinix-inbook-x3-sl.webp,Infinix INBook X3 Slim Series XL422 Laptop,12th Gen Intel Core i7 1255U,10 Cores (2P + 8E),16 GB LPDDR4X RAM,512 GB  ,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,52,39990, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iADGj9Apc-w280-h280/asus-tuf-gaming-f15.webp,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop,12th Gen Intel Core i7 12700H ,14 Cores,16 GB DDR5 RAM,1 TB  ,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,72,78990, 20 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iO01rBeU7-w280-h280/lenovo-loq-15irh8-82.webp,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.0,68,82990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i7Df3EAeP-w280-h280/dell-xps-15-9530-lap.webp,Dell XPS 15 9530 Laptop,13th Gen Intel Core i7 13700H,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA RTX 4050,"15.6 inches, 3456 x 2160 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.0,80,154794, 20 Threads,SSD,15.6 inches, 3456 x 2160 pixels,1
https://cdn1.smartprix.com/rx-iOKKDGlZB-w280-h280/hp-omen-16-wd0880tx.webp,HP Omen 16-wd0880TX Gaming Laptop,13th Gen Intel Core i5 13420H,Octa Core (4P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,64,84990, 12 Threads,SSD,16.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iH4FwlZ9q-w280-h280/infinix-zerobook-202.webp,Infinix Zerobook 2023 Laptop,13th Gen Intel Core i9 13900H,14 Cores (6P + 8E),32 GB LPDDR5X RAM,1 TB  ,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.05,68,86133, 20 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i3QzzpBxa-w280-h280/hp-zbook-power-g4-a.webp,‎HP Zbook Power G4-A Laptop,6th Gen AMD Ryzen 7 6800H,Octa Core,16 GB DDR5 RAM,1 TB  ,4 GB ‎NVIDIA Quadro T600,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,70,66484, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i8VYMaldF-w280-h280/msi-modern-14-c7m-21.webp,MSI Modern 14 C7M-218IN Laptop,7th Gen AMD Ryzen 7 7730U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,61,50990, 16 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iy3ihER7q-w280-h280/hp-pavilion-15-eh310.webp,HP Pavilion 15-EH3101AU Laptop,7th Gen AMD Ryzen 7 7730U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon Vega 8 Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,63,55990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ieAeBfcch-w280-h280/dell-inspiron-3530-l.webp,Dell Inspiron 3530 Laptop,13th Gen Intel Core i5 1335U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.1,51,47400, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
